sample_index,mean_trace,std_trace
2654,0.40017876,0.004200901
2655,0.15862192,0.0038897714
2656,-0.2669165,0.0036985641
2657,-0.009651464,0.0035356106
2658,0.39720064,0.0040824697
2659,0.15463853,0.003800355
2660,-0.2685283,0.0041168653
2661,-0.012087793,0.0033994778
2662,0.39414477,0.0041582654
2663,0.15094155,0.0036245766
2664,-0.2752859,0.0039087296
2665,-0.017619532,0.0034154765
2666,0.38916743,0.00416661
2667,0.14656104,0.0036186916
2668,-0.2673762,0.0038655293
2669,-0.013791553,0.0037186665
2670,0.39020073,0.0039730114
2671,0.1456127,0.0034848128
2672,-0.29815897,0.003792452
2673,-0.21418838,0.004837855
2674,0.26538086,0.004757997
2675,0.07020708,0.004033885
2676,-0.3460477,0.004114639
2677,-0.24282505,0.0052010566
2678,0.25042206,0.0046968525
2679,0.06446211,0.003942861
2680,-0.3514089,0.0038408628
2681,-0.21763209,0.0051523554
2682,0.26740682,0.0045632212
2683,0.075425684,0.004115754
2684,-0.31158155,0.0038759878
2685,-0.035965867,0.0035487842
2686,0.37969312,0.0043142326
2687,0.14181083,0.003637131
2688,-0.3074016,0.003771078
2689,-0.20564625,0.0050561526
2690,0.27553633,0.004641379
2691,0.08134971,0.0038464323
2692,-0.33642936,0.003800822
2693,-0.22911493,0.005458991
2694,0.2636305,0.0049201585
2695,0.076519,0.0043070368
2696,-0.3561873,0.00401791
2697,-0.2506249,0.005511763
2698,0.25159746,0.00491445
2699,0.07160283,0.0036928153
2700,-0.31066832,0.0037548812
2701,-0.030696142,0.0034490307
2702,0.38735634,0.004194608
2703,0.15121181,0.0035951815
2704,-0.25325352,0.00424593
2705,0.0013703613,0.0036774252
2706,0.40587613,0.003986459
2707,0.16094546,0.003600168
2708,-0.27455014,0.0038818389
2709,-0.018413477,0.003503269
2710,0.39092863,0.0041002627
2711,0.15127896,0.0035506296
2712,-0.2922503,0.0038241404
2713,-0.025806786,0.0035833465
2714,0.386677,0.0040021194
2715,0.1476476,0.0037227653
2716,-0.2984893,0.004373904
2717,-0.20852515,0.005085676
2718,0.2731066,0.0043384586
2719,0.079390675,0.0036254525
2720,-0.34214634,0.0038863414
2721,-0.24563316,0.004379668
2722,0.2519647,0.0042792717
2723,0.06922934,0.0037063386
2724,-0.31602222,0.0039040346
2725,-0.037464745,0.0035667028
2726,0.38044557,0.0041284547
2727,0.14445025,0.0039163716
2728,-0.3077293,0.0040651355
2729,-0.2246527,0.004811585
2730,0.26595616,0.004420143
2731,0.07815986,0.004055843
2732,-0.33494848,0.004102551
2733,-0.22459902,0.004548064
2734,0.26818246,0.0046039866
2735,0.08105713,0.0037576156
2736,-0.30131778,0.003976296
2737,-0.025490576,0.0034259327
2738,0.3903241,0.004366877
2739,0.15279727,0.0036600472
2740,-0.29843768,0.004114471
2741,-0.20796093,0.0045255465
2742,0.27820873,0.004349307
2743,0.08707373,0.0036558737
2744,-0.2967547,0.0038474575
2745,-0.022420898,0.0035440957
2746,0.39166972,0.004131432
2747,0.15407598,0.0034305437
2748,-0.26407558,0.003562783
2749,-0.006366211,0.0036401798
2750,0.40015015,0.0039371722
2751,0.15746558,0.0034175504
2752,-0.26296148,0.0038526393
2753,-0.010774366,0.003592214
2754,0.3944934,0.0040623075
2755,0.15372568,0.0035916918
2756,-0.29308522,0.0038617656
2757,-0.2005455,0.004789505
2758,0.27854088,0.004578576
2759,0.08397061,0.0037764292
2760,-0.30175775,0.004025856
2761,-0.029275147,0.003553649
2762,0.3839045,0.004274449
2763,0.14558032,0.0038370313
2764,-0.28270626,0.003988572
2765,-0.021649268,0.0032926456
2766,0.38677144,0.0042607524
2767,0.14563672,0.0035126908
2768,-0.3143176,0.004152715
2769,-0.21869467,0.004998771
2770,0.26669067,0.004810926
2771,0.0754293,0.0039258916
2772,-0.34427974,0.003989639
2773,-0.24526846,0.0055846106
2774,0.2522264,0.00483988
2775,0.069360495,0.0039694724
2776,-0.3175351,0.0039712265
2777,-0.038204737,0.0035013207
2778,0.37978944,0.004128383
2779,0.14414488,0.0033834013
2780,-0.3244206,0.0039043776
2781,-0.2199665,0.005052236
2782,0.270217,0.004685876
2783,0.08009331,0.0040119034
2784,-0.3056747,0.004090666
2785,-0.03001211,0.0035115061
2786,0.38573906,0.0040302295
2787,0.14868823,0.003529542
2788,-0.2663294,0.003692712
2789,-0.009109619,0.0033617946
2790,0.39722154,0.0038968627
2791,0.153979,0.0036148624
2792,-0.27549985,0.003752029
2793,-0.01991709,0.003305371
2794,0.38782,0.0040981304
2795,0.14795981,0.0035796964
2796,-0.26713124,0.003490496
2797,-0.0113625,0.0034006995
2798,0.39386195,0.0042088134
2799,0.15073091,0.003839438
2800,-0.3124463,0.0040660123
2801,-0.21235625,0.005444927
2802,0.26783603,0.004537717
2803,0.074347116,0.003722916
2804,-0.3601889,0.003880364
2805,-0.25084782,0.00463267
2806,0.24746983,0.0047558895
2807,0.064875975,0.003637495
2808,-0.3669201,0.003991154
2809,-0.2511336,0.0048082354
2810,0.24936514,0.0043848846
2811,0.06794126,0.004001951
2812,-0.34362832,0.004282683
2813,-0.22997344,0.0048422664
2814,0.26490727,0.004566599
2815,0.07883584,0.0038202135
2816,-0.33951455,0.0041164593
2817,-0.23129277,0.004841226
2818,0.2659759,0.004457381
2819,0.08166743,0.0038043344
2820,-0.34052128,0.0041543813
2821,-0.23845224,0.0047609513
2822,0.26393417,0.0043682256
2823,0.08272407,0.0038245406
2824,-0.32826173,0.0037800933
2825,-0.2152271,0.004485293
2826,0.2796226,0.004368938
2827,0.09382656,0.003964311
2828,-0.29704145,0.004075595
2829,-0.01773794,0.0034722886
2830,0.3999806,0.003980996
2831,0.16428974,0.0036924277
2832,-0.25734013,0.0036776676
2833,0.0036711425,0.0036328633
2834,0.41135675,0.0039229174
2835,0.16937959,0.0034529318
2836,-0.23972486,0.0037623204
2837,0.009008594,0.0034376376
2838,0.41111168,0.0040893857
2839,0.1689936,0.00361691
2840,-0.26281446,0.004198594
2841,-0.0033095216,0.0036090303
2842,0.40354463,0.0040680943
2843,0.16195767,0.0037632796
2844,-0.2609126,0.0038355652
2845,-0.0041719726,0.0035223109
2846,0.4025514,0.0043625776
2847,0.15926519,0.003672014
2848,-0.26743847,0.003700866
2849,-0.009919336,0.0034403112
2850,0.3965545,0.004052974
2851,0.15384576,0.0035593447
2852,-0.26032665,0.003661121
2853,-0.006864697,0.0034766255
2854,0.39702833,0.004130401
2855,0.15242486,0.0038157718
2856,-0.29114604,0.0038503516
2857,-0.1969103,0.004607384
2858,0.27811587,0.00448822
2859,0.08053208,0.0036388338
2860,-0.33784443,0.003986086
2861,-0.20883209,0.0044185687
2862,0.27293032,0.0042533777
2863,0.07876455,0.0038368055
2864,-0.30359828,0.0037961034
2865,-0.031576466,0.0033554689
2866,0.38202426,0.004176806
2867,0.14324653,0.003723498
2868,-0.270894,0.004071152
2869,-0.0141699705,0.003774486
2870,0.3915311,0.004568596
2871,0.14764687,0.0040223375
2872,-0.2655612,0.004000132
2873,-0.017522167,0.0035070034
2874,0.38811147,0.004167003
2875,0.14553809,0.0034782083
2876,-0.27248564,0.0038184687
2877,-0.016839404,0.0033598258
2878,0.3883936,0.004065338
2879,0.14491425,0.0038172095
2880,-0.2691704,0.004015976
2881,-0.016470019,0.0038390693
2882,0.38605386,0.004240032
2883,0.14190762,0.003507962
2884,-0.281936,0.0038186242
2885,-0.026189355,0.003365582
2886,0.37965888,0.004057114
2887,0.13667007,0.004005214
2888,-0.2854651,0.0040601515
2889,-0.029278614,0.003816207
2890,0.3768796,0.004072775
2891,0.13361908,0.0034328
2892,-0.28976297,0.0036619091
2893,-0.032884814,0.0034292438
2894,0.37299064,0.004152631
2895,0.13000694,0.0036206082
2896,-0.2913537,0.0039734053
2897,-0.03486494,0.0037524602
2898,0.3712142,0.004289959
2899,0.12801997,0.0037338198
2900,-0.29776144,0.00383037
2901,-0.04006113,0.003702543
2902,0.36728776,0.0040129977
2903,0.12473745,0.003720916
2904,-0.29245982,0.003703467
2905,-0.037238576,0.0033884395
2906,0.3684905,0.0042167287
2907,0.12467207,0.0039203716
2908,-0.3197754,0.0041737095
2909,-0.2363919,0.005020155
2910,0.24458276,0.0045617544
2911,0.050909325,0.0041960496
2912,-0.36734965,0.004147507
2913,-0.26269403,0.0051439935
2914,0.2323351,0.0047608605
2915,0.046721533,0.003723045
2916,-0.3797723,0.00405214
2917,-0.2697171,0.0052448944
2918,0.22960249,0.0044117784
2919,0.047773097,0.0038911707
2920,-0.37469,0.0041079484
2921,-0.25954467,0.0051871035
2922,0.2391328,0.004723545
2923,0.05558467,0.0039413986
2924,-0.351531,0.0042964895
2925,-0.24066387,0.00506482
2926,0.2540027,0.0050067906
2927,0.06713862,0.0041274745
2928,-0.31565288,0.0040077646
2929,-0.03854248,0.0034301912
2930,0.37774542,0.004019492
2931,0.14090961,0.0036093397
2932,-0.2739086,0.0038135035
2933,-0.016321631,0.0034250775
2934,0.38973278,0.0041294685
2935,0.14687827,0.00348898
2936,-0.32608768,0.003870198
2937,-0.23183627,0.004668994
2938,0.25798488,0.004423394
2939,0.070186965,0.0040653525
2940,-0.3150071,0.00387647
2941,-0.039110254,0.003435
2942,0.37710693,0.004061491
2943,0.14028457,0.003507338
2944,-0.3078028,0.004084939
2945,-0.22167212,0.005191843
2946,0.26566246,0.004669431
2947,0.07478101,0.0038140032
2948,-0.34308624,0.0038402528
2949,-0.2339684,0.0049156114
2950,0.2595953,0.004249534
2951,0.072982274,0.0033909953
2952,-0.32699254,0.0038535008
2953,-0.0440916,0.0035223926
2954,0.3757661,0.004247033
2955,0.1416919,0.0036523608
2956,-0.2759615,0.0037954776
2957,-0.015356982,0.0034310003
2958,0.39249384,0.004188868
2959,0.15029727,0.003716624
2960,-0.26407012,0.0040123463
2961,-0.013093994,0.003368165
2962,0.39081323,0.0043223994
2963,0.1497104,0.0035966027
2964,-0.282,0.003646686
2965,-0.021793652,0.0035756999
2966,0.38732177,0.0040265173
2967,0.14616309,0.0034303376
2968,-0.27907223,0.0039005147
2969,-0.020849805,0.0036426946
2970,0.38578993,0.0040550395
2971,0.14340894,0.0032796396
2972,-0.28309262,0.0038006995
2973,-0.02453921,0.0035476955
2974,0.38292003,0.0040754364
2975,0.14043398,0.0036297175
2976,-0.28617784,0.0039427057
2977,-0.02759419,0.0035087038
2978,0.37903988,0.003974966
2979,0.13690054,0.0035742212
2980,-0.29396847,0.0037472039
2981,-0.033708885,0.0035243786
2982,0.37457252,0.004467995
2983,0.13320479,0.0037220004
2984,-0.31466466,0.0038827728
2985,-0.04815332,0.0033803107
2986,0.36513183,0.0040782844
2987,0.12635991,0.0037332308
2988,-0.3257333,0.0039971434
2989,-0.23205219,0.00509495
2990,0.2506109,0.0046185064
2991,0.05824463,0.0038643496
2992,-0.3225382,0.0038451185
2993,-0.049944386,0.0034970369
2994,0.36436358,0.0041155643
2995,0.1263271,0.0037992054
2996,-0.32543585,0.0039740903
2997,-0.23144326,0.005658549
2998,0.25329435,0.0049585197
2999,0.06154512,0.0039270925
